valid_at,Zona Belvedere_pm2p5,Zona Ex Pesa_pm2p5,Via Ragazzi del 99_pm2p5,Chimica Casearia_pm2p5,Zona Belvedere_pm10,Zona Ex Pesa_pm10,Via Ragazzi del 99_pm10,Chimica Casearia_pm10
2021-09-25,30.903286240512447,21.91944871082726,,30.663199989557352,48.36699892039229,35.0300017531449,,45.26446259523948
2021-09-26,43.593900644894774,24.175031870204855,,64.86734339989403,70.71743349389138,34.77071668612358,,83.16326076909489
2021-09-27,68.13813443010734,28.119488523404417,,72.18937982246783,125.70834776414364,43.57188354943427,,92.55048695188182
2021-09-28,57.67917014444366,29.016168633005318,,42.9109963377458,100.8791691482886,45.8860675261041,,60.91525759000149
2021-09-29,23.8035766320371,19.173518489495624,19.6132092563585,40.442089191540475,39.665282990608446,33.22002191805349,38.96032254439689,59.2577566225433
2021-09-30,13.025103570368529,10.175921675842115,10.234573675101533,21.569779345929266,20.15356832730693,15.90368949292709,15.909877899000747,29.867786267953612
2021-10-01,12.521647749711246,11.045118467305763,11.602815075771613,14.431920036604321,22.813957732185237,20.911086163921016,22.07427475362349,25.40038236511119
2021-10-02,14.56567280837741,11.514172149431694,11.597341952697722,33.429945679865696,20.24681553256888,16.19532766802351,16.386742209087814,43.95405071343974
2021-10-03,14.521736011885206,12.823524920876519,12.644960908151155,84.90981790989835,24.095604145995374,21.766774516812696,21.648167779334415,111.8524654261415
2021-10-04,17.171868164967638,13.622795979848238,17.755878691354695,99.25496731272315,27.325769510478807,22.025228588204953,29.804543499076047,128.06324211947668
2021-10-05,12.654082707575458,9.5457189052716,,62.97567170221363,20.75203606110801,15.511490281566715,,81.76060181816284
2021-10-06,4.941462943244469,4.310386881172628,,28.85938666940167,6.335208901595472,5.526137027144394,,36.99921367872008
2021-10-07,6.504831752155976,5.83807749467922,,16.99973408181307,8.339527887379456,7.484714736768231,,21.794530874119317
2021-10-08,8.628500922876363,8.315111841857329,8.01059901307307,13.710313167689712,11.06218067035431,10.660399797252985,10.269998734709064,17.577324573961167
2021-10-09,8.72959852421187,8.251172851609706,8.463207620573721,12.197041238499622,11.191792979758807,10.578426732832956,10.850266180222718,15.637232357050797
